dt_referencia,nr_ano,nr_mes,desc_nome_mes,desc_nome_mes_curto,nr_dia,desc_dia_semana,desc_dia_semana_curto,nr_dia_semana_iso,desc_ano_mes,desc_trimestre,desc_ano_trimestre,nr_semana_ano,dt_inicio_mes,dt_inicio_semana,nr_dia_semana_visual
2018-11-08,2018,11,Novembro,Nov,8,Quinta-Feira,Qui,4,2018-11,T4,2018-T4,45,2018-11-01,2018-11-05,5
2018-11-09,2018,11,Novembro,Nov,9,Sexta-Feira,Sex,5,2018-11,T4,2018-T4,45,2018-11-01,2018-11-05,6
2018-11-10,2018,11,Novembro,Nov,10,Sábado,Sab,6,2018-11,T4,2018-T4,45,2018-11-01,2018-11-05,7
2018-11-11,2018,11,Novembro,Nov,11,Domingo,Dom,7,2018-11,T4,2018-T4,45,2018-11-01,2018-11-05,1
2018-11-12,2018,11,Novembro,Nov,12,Segunda-Feira,Seg,1,2018-11,T4,2018-T4,46,2018-11-01,2018-11-12,2
2018-11-13,2018,11,Novembro,Nov,13,Terça-Feira,Ter,2,2018-11,T4,2018-T4,46,2018-11-01,2018-11-12,3
2018-11-14,2018,11,Novembro,Nov,14,Quarta-Feira,Qua,3,2018-11,T4,2018-T4,46,2018-11-01,2018-11-12,4
2018-11-15,2018,11,Novembro,Nov,15,Quinta-Feira,Qui,4,2018-11,T4,2018-T4,46,2018-11-01,2018-11-12,5
2018-11-16,2018,11,Novembro,Nov,16,Sexta-Feira,Sex,5,2018-11,T4,2018-T4,46,2018-11-01,2018-11-12,6
2018-11-17,2018,11,Novembro,Nov,17,Sábado,Sab,6,2018-11,T4,2018-T4,46,2018-11-01,2018-11-12,7
2018-11-18,2018,11,Novembro,Nov,18,Domingo,Dom,7,2018-11,T4,2018-T4,46,2018-11-01,2018-11-12,1
2018-11-19,2018,11,Novembro,Nov,19,Segunda-Feira,Seg,1,2018-11,T4,2018-T4,47,2018-11-01,2018-11-19,2
2018-11-20,2018,11,Novembro,Nov,20,Terça-Feira,Ter,2,2018-11,T4,2018-T4,47,2018-11-01,2018-11-19,3
2018-11-21,2018,11,Novembro,Nov,21,Quarta-Feira,Qua,3,2018-11,T4,2018-T4,47,2018-11-01,2018-11-19,4
2018-11-22,2018,11,Novembro,Nov,22,Quinta-Feira,Qui,4,2018-11,T4,2018-T4,47,2018-11-01,2018-11-19,5
2018-11-23,2018,11,Novembro,Nov,23,Sexta-Feira,Sex,5,2018-11,T4,2018-T4,47,2018-11-01,2018-11-19,6
2018-11-24,2018,11,Novembro,Nov,24,Sábado,Sab,6,2018-11,T4,2018-T4,47,2018-11-01,2018-11-19,7
2018-11-25,2018,11,Novembro,Nov,25,Domingo,Dom,7,2018-11,T4,2018-T4,47,2018-11-01,2018-11-19,1
2018-11-26,2018,11,Novembro,Nov,26,Segunda-Feira,Seg,1,2018-11,T4,2018-T4,48,2018-11-01,2018-11-26,2
2018-11-27,2018,11,Novembro,Nov,27,Terça-Feira,Ter,2,2018-11,T4,2018-T4,48,2018-11-01,2018-11-26,3
2018-11-28,2018,11,Novembro,Nov,28,Quarta-Feira,Qua,3,2018-11,T4,2018-T4,48,2018-11-01,2018-11-26,4
2018-11-29,2018,11,Novembro,Nov,29,Quinta-Feira,Qui,4,2018-11,T4,2018-T4,48,2018-11-01,2018-11-26,5
2018-11-30,2018,11,Novembro,Nov,30,Sexta-Feira,Sex,5,2018-11,T4,2018-T4,48,2018-11-01,2018-11-26,6
2018-12-01,2018,12,Dezembro,Dez,1,Sábado,Sab,6,2018-12,T4,2018-T4,48,2018-12-01,2018-11-26,7
2018-12-02,2018,12,Dezembro,Dez,2,Domingo,Dom,7,2018-12,T4,2018-T4,48,2018-12-01,2018-11-26,1
2018-12-03,2018,12,Dezembro,Dez,3,Segunda-Feira,Seg,1,2018-12,T4,2018-T4,49,2018-12-01,2018-12-03,2
2018-12-04,2018,12,Dezembro,Dez,4,Terça-Feira,Ter,2,2018-12,T4,2018-T4,49,2018-12-01,2018-12-03,3
2018-12-05,2018,12,Dezembro,Dez,5,Quarta-Feira,Qua,3,2018-12,T4,2018-T4,49,2018-12-01,2018-12-03,4
2018-12-06,2018,12,Dezembro,Dez,6,Quinta-Feira,Qui,4,2018-12,T4,2018-T4,49,2018-12-01,2018-12-03,5
2018-12-07,2018,12,Dezembro,Dez,7,Sexta-Feira,Sex,5,2018-12,T4,2018-T4,49,2018-12-01,2018-12-03,6
2018-12-08,2018,12,Dezembro,Dez,8,Sábado,Sab,6,2018-12,T4,2018-T4,49,2018-12-01,2018-12-03,7
2018-12-09,2018,12,Dezembro,Dez,9,Domingo,Dom,7,2018-12,T4,2018-T4,49,2018-12-01,2018-12-03,1
2018-12-10,2018,12,Dezembro,Dez,10,Segunda-Feira,Seg,1,2018-12,T4,2018-T4,50,2018-12-01,2018-12-10,2
2018-12-11,2018,12,Dezembro,Dez,11,Terça-Feira,Ter,2,2018-12,T4,2018-T4,50,2018-12-01,2018-12-10,3
2018-12-12,2018,12,Dezembro,Dez,12,Quarta-Feira,Qua,3,2018-12,T4,2018-T4,50,2018-12-01,2018-12-10,4
2018-12-13,2018,12,Dezembro,Dez,13,Quinta-Feira,Qui,4,2018-12,T4,2018-T4,50,2018-12-01,2018-12-10,5
2018-12-14,2018,12,Dezembro,Dez,14,Sexta-Feira,Sex,5,2018-12,T4,2018-T4,50,2018-12-01,2018-12-10,6
2018-12-15,2018,12,Dezembro,Dez,15,Sábado,Sab,6,2018-12,T4,2018-T4,50,2018-12-01,2018-12-10,7
2018-12-16,2018,12,Dezembro,Dez,16,Domingo,Dom,7,2018-12,T4,2018-T4,50,2018-12-01,2018-12-10,1
2018-12-17,2018,12,Dezembro,Dez,17,Segunda-Feira,Seg,1,2018-12,T4,2018-T4,51,2018-12-01,2018-12-17,2
2018-12-18,2018,12,Dezembro,Dez,18,Terça-Feira,Ter,2,2018-12,T4,2018-T4,51,2018-12-01,2018-12-17,3
2018-12-19,2018,12,Dezembro,Dez,19,Quarta-Feira,Qua,3,2018-12,T4,2018-T4,51,2018-12-01,2018-12-17,4
2018-12-20,2018,12,Dezembro,Dez,20,Quinta-Feira,Qui,4,2018-12,T4,2018-T4,51,2018-12-01,2018-12-17,5
2018-12-21,2018,12,Dezembro,Dez,21,Sexta-Feira,Sex,5,2018-12,T4,2018-T4,51,2018-12-01,2018-12-17,6
2018-12-22,2018,12,Dezembro,Dez,22,Sábado,Sab,6,2018-12,T4,2018-T4,51,2018-12-01,2018-12-17,7
2018-12-23,2018,12,Dezembro,Dez,23,Domingo,Dom,7,2018-12,T4,2018-T4,51,2018-12-01,2018-12-17,1
2018-12-24,2018,12,Dezembro,Dez,24,Segunda-Feira,Seg,1,2018-12,T4,2018-T4,52,2018-12-01,2018-12-24,2
2018-12-25,2018,12,Dezembro,Dez,25,Terça-Feira,Ter,2,2018-12,T4,2018-T4,52,2018-12-01,2018-12-24,3
2018-12-26,2018,12,Dezembro,Dez,26,Quarta-Feira,Qua,3,2018-12,T4,2018-T4,52,2018-12-01,2018-12-24,4
2018-12-27,2018,12,Dezembro,Dez,27,Quinta-Feira,Qui,4,2018-12,T4,2018-T4,52,2018-12-01,2018-12-24,5
2018-12-28,2018,12,Dezembro,Dez,28,Sexta-Feira,Sex,5,2018-12,T4,2018-T4,52,2018-12-01,2018-12-24,6
2018-12-29,2018,12,Dezembro,Dez,29,Sábado,Sab,6,2018-12,T4,2018-T4,52,2018-12-01,2018-12-24,7
2018-12-30,2018,12,Dezembro,Dez,30,Domingo,Dom,7,2018-12,T4,2018-T4,52,2018-12-01,2018-12-24,1
2018-12-31,2018,12,Dezembro,Dez,31,Segunda-Feira,Seg,1,2018-12,T4,2018-T4,1,2018-12-01,2018-12-31,2
2019-01-01,2019,1,Janeiro,Jan,1,Terça-Feira,Ter,2,2019-01,T1,2019-T1,1,2019-01-01,2018-12-31,3
2019-01-02,2019,1,Janeiro,Jan,2,Quarta-Feira,Qua,3,2019-01,T1,2019-T1,1,2019-01-01,2018-12-31,4
2019-01-03,2019,1,Janeiro,Jan,3,Quinta-Feira,Qui,4,2019-01,T1,2019-T1,1,2019-01-01,2018-12-31,5
2019-01-04,2019,1,Janeiro,Jan,4,Sexta-Feira,Sex,5,2019-01,T1,2019-T1,1,2019-01-01,2018-12-31,6
2019-01-05,2019,1,Janeiro,Jan,5,Sábado,Sab,6,2019-01,T1,2019-T1,1,2019-01-01,2018-12-31,7
2019-01-06,2019,1,Janeiro,Jan,6,Domingo,Dom,7,2019-01,T1,2019-T1,1,2019-01-01,2018-12-31,1
2019-01-07,2019,1,Janeiro,Jan,7,Segunda-Feira,Seg,1,2019-01,T1,2019-T1,2,2019-01-01,2019-01-07,2
2019-01-08,2019,1,Janeiro,Jan,8,Terça-Feira,Ter,2,2019-01,T1,2019-T1,2,2019-01-01,2019-01-07,3
2019-01-09,2019,1,Janeiro,Jan,9,Quarta-Feira,Qua,3,2019-01,T1,2019-T1,2,2019-01-01,2019-01-07,4
2019-01-10,2019,1,Janeiro,Jan,10,Quinta-Feira,Qui,4,2019-01,T1,2019-T1,2,2019-01-01,2019-01-07,5
2019-01-11,2019,1,Janeiro,Jan,11,Sexta-Feira,Sex,5,2019-01,T1,2019-T1,2,2019-01-01,2019-01-07,6
2019-01-12,2019,1,Janeiro,Jan,12,Sábado,Sab,6,2019-01,T1,2019-T1,2,2019-01-01,2019-01-07,7
2019-01-13,2019,1,Janeiro,Jan,13,Domingo,Dom,7,2019-01,T1,2019-T1,2,2019-01-01,2019-01-07,1
2019-01-14,2019,1,Janeiro,Jan,14,Segunda-Feira,Seg,1,2019-01,T1,2019-T1,3,2019-01-01,2019-01-14,2
2019-01-15,2019,1,Janeiro,Jan,15,Terça-Feira,Ter,2,2019-01,T1,2019-T1,3,2019-01-01,2019-01-14,3
2019-01-16,2019,1,Janeiro,Jan,16,Quarta-Feira,Qua,3,2019-01,T1,2019-T1,3,2019-01-01,2019-01-14,4
2019-01-17,2019,1,Janeiro,Jan,17,Quinta-Feira,Qui,4,2019-01,T1,2019-T1,3,2019-01-01,2019-01-14,5
2019-01-18,2019,1,Janeiro,Jan,18,Sexta-Feira,Sex,5,2019-01,T1,2019-T1,3,2019-01-01,2019-01-14,6
2019-01-19,2019,1,Janeiro,Jan,19,Sábado,Sab,6,2019-01,T1,2019-T1,3,2019-01-01,2019-01-14,7
2019-01-20,2019,1,Janeiro,Jan,20,Domingo,Dom,7,2019-01,T1,2019-T1,3,2019-01-01,2019-01-14,1
2019-01-21,2019,1,Janeiro,Jan,21,Segunda-Feira,Seg,1,2019-01,T1,2019-T1,4,2019-01-01,2019-01-21,2
2019-01-22,2019,1,Janeiro,Jan,22,Terça-Feira,Ter,2,2019-01,T1,2019-T1,4,2019-01-01,2019-01-21,3
2019-01-23,2019,1,Janeiro,Jan,23,Quarta-Feira,Qua,3,2019-01,T1,2019-T1,4,2019-01-01,2019-01-21,4
2019-01-24,2019,1,Janeiro,Jan,24,Quinta-Feira,Qui,4,2019-01,T1,2019-T1,4,2019-01-01,2019-01-21,5
2019-01-25,2019,1,Janeiro,Jan,25,Sexta-Feira,Sex,5,2019-01,T1,2019-T1,4,2019-01-01,2019-01-21,6
2019-01-26,2019,1,Janeiro,Jan,26,Sábado,Sab,6,2019-01,T1,2019-T1,4,2019-01-01,2019-01-21,7
2019-01-27,2019,1,Janeiro,Jan,27,Domingo,Dom,7,2019-01,T1,2019-T1,4,2019-01-01,2019-01-21,1
2019-01-28,2019,1,Janeiro,Jan,28,Segunda-Feira,Seg,1,2019-01,T1,2019-T1,5,2019-01-01,2019-01-28,2
2019-01-29,2019,1,Janeiro,Jan,29,Terça-Feira,Ter,2,2019-01,T1,2019-T1,5,2019-01-01,2019-01-28,3
2019-01-30,2019,1,Janeiro,Jan,30,Quarta-Feira,Qua,3,2019-01,T1,2019-T1,5,2019-01-01,2019-01-28,4
2019-01-31,2019,1,Janeiro,Jan,31,Quinta-Feira,Qui,4,2019-01,T1,2019-T1,5,2019-01-01,2019-01-28,5
2019-02-01,2019,2,Fevereiro,Fev,1,Sexta-Feira,Sex,5,2019-02,T1,2019-T1,5,2019-02-01,2019-01-28,6
2019-02-02,2019,2,Fevereiro,Fev,2,Sábado,Sab,6,2019-02,T1,2019-T1,5,2019-02-01,2019-01-28,7
2019-02-03,2019,2,Fevereiro,Fev,3,Domingo,Dom,7,2019-02,T1,2019-T1,5,2019-02-01,2019-01-28,1
2019-02-04,2019,2,Fevereiro,Fev,4,Segunda-Feira,Seg,1,2019-02,T1,2019-T1,6,2019-02-01,2019-02-04,2
2019-02-05,2019,2,Fevereiro,Fev,5,Terça-Feira,Ter,2,2019-02,T1,2019-T1,6,2019-02-01,2019-02-04,3
2019-02-06,2019,2,Fevereiro,Fev,6,Quarta-Feira,Qua,3,2019-02,T1,2019-T1,6,2019-02-01,2019-02-04,4
2019-02-07,2019,2,Fevereiro,Fev,7,Quinta-Feira,Qui,4,2019-02,T1,2019-T1,6,2019-02-01,2019-02-04,5
2019-02-08,2019,2,Fevereiro,Fev,8,Sexta-Feira,Sex,5,2019-02,T1,2019-T1,6,2019-02-01,2019-02-04,6
2019-02-09,2019,2,Fevereiro,Fev,9,Sábado,Sab,6,2019-02,T1,2019-T1,6,2019-02-01,2019-02-04,7
2019-02-10,2019,2,Fevereiro,Fev,10,Domingo,Dom,7,2019-02,T1,2019-T1,6,2019-02-01,2019-02-04,1
2019-02-11,2019,2,Fevereiro,Fev,11,Segunda-Feira,Seg,1,2019-02,T1,2019-T1,7,2019-02-01,2019-02-11,2
2019-02-12,2019,2,Fevereiro,Fev,12,Terça-Feira,Ter,2,2019-02,T1,2019-T1,7,2019-02-01,2019-02-11,3
2019-02-13,2019,2,Fevereiro,Fev,13,Quarta-Feira,Qua,3,2019-02,T1,2019-T1,7,2019-02-01,2019-02-11,4
2019-02-14,2019,2,Fevereiro,Fev,14,Quinta-Feira,Qui,4,2019-02,T1,2019-T1,7,2019-02-01,2019-02-11,5
2019-02-15,2019,2,Fevereiro,Fev,15,Sexta-Feira,Sex,5,2019-02,T1,2019-T1,7,2019-02-01,2019-02-11,6
2019-02-16,2019,2,Fevereiro,Fev,16,Sábado,Sab,6,2019-02,T1,2019-T1,7,2019-02-01,2019-02-11,7
2019-02-17,2019,2,Fevereiro,Fev,17,Domingo,Dom,7,2019-02,T1,2019-T1,7,2019-02-01,2019-02-11,1
2019-02-18,2019,2,Fevereiro,Fev,18,Segunda-Feira,Seg,1,2019-02,T1,2019-T1,8,2019-02-01,2019-02-18,2
2019-02-19,2019,2,Fevereiro,Fev,19,Terça-Feira,Ter,2,2019-02,T1,2019-T1,8,2019-02-01,2019-02-18,3
2019-02-20,2019,2,Fevereiro,Fev,20,Quarta-Feira,Qua,3,2019-02,T1,2019-T1,8,2019-02-01,2019-02-18,4
2019-02-21,2019,2,Fevereiro,Fev,21,Quinta-Feira,Qui,4,2019-02,T1,2019-T1,8,2019-02-01,2019-02-18,5
2019-02-22,2019,2,Fevereiro,Fev,22,Sexta-Feira,Sex,5,2019-02,T1,2019-T1,8,2019-02-01,2019-02-18,6
2019-02-23,2019,2,Fevereiro,Fev,23,Sábado,Sab,6,2019-02,T1,2019-T1,8,2019-02-01,2019-02-18,7
2019-02-24,2019,2,Fevereiro,Fev,24,Domingo,Dom,7,2019-02,T1,2019-T1,8,2019-02-01,2019-02-18,1
2019-02-25,2019,2,Fevereiro,Fev,25,Segunda-Feira,Seg,1,2019-02,T1,2019-T1,9,2019-02-01,2019-02-25,2
2019-02-26,2019,2,Fevereiro,Fev,26,Terça-Feira,Ter,2,2019-02,T1,2019-T1,9,2019-02-01,2019-02-25,3
2019-02-27,2019,2,Fevereiro,Fev,27,Quarta-Feira,Qua,3,2019-02,T1,2019-T1,9,2019-02-01,2019-02-25,4
2019-02-28,2019,2,Fevereiro,Fev,28,Quinta-Feira,Qui,4,2019-02,T1,2019-T1,9,2019-02-01,2019-02-25,5
2019-03-01,2019,3,Março,Mar,1,Sexta-Feira,Sex,5,2019-03,T1,2019-T1,9,2019-03-01,2019-02-25,6
2019-03-02,2019,3,Março,Mar,2,Sábado,Sab,6,2019-03,T1,2019-T1,9,2019-03-01,2019-02-25,7
2019-03-03,2019,3,Março,Mar,3,Domingo,Dom,7,2019-03,T1,2019-T1,9,2019-03-01,2019-02-25,1
2019-03-04,2019,3,Março,Mar,4,Segunda-Feira,Seg,1,2019-03,T1,2019-T1,10,2019-03-01,2019-03-04,2
2019-03-05,2019,3,Março,Mar,5,Terça-Feira,Ter,2,2019-03,T1,2019-T1,10,2019-03-01,2019-03-04,3
2019-03-06,2019,3,Março,Mar,6,Quarta-Feira,Qua,3,2019-03,T1,2019-T1,10,2019-03-01,2019-03-04,4
2019-03-07,2019,3,Março,Mar,7,Quinta-Feira,Qui,4,2019-03,T1,2019-T1,10,2019-03-01,2019-03-04,5
2019-03-08,2019,3,Março,Mar,8,Sexta-Feira,Sex,5,2019-03,T1,2019-T1,10,2019-03-01,2019-03-04,6
2019-03-09,2019,3,Março,Mar,9,Sábado,Sab,6,2019-03,T1,2019-T1,10,2019-03-01,2019-03-04,7
2019-03-10,2019,3,Março,Mar,10,Domingo,Dom,7,2019-03,T1,2019-T1,10,2019-03-01,2019-03-04,1
2019-03-11,2019,3,Março,Mar,11,Segunda-Feira,Seg,1,2019-03,T1,2019-T1,11,2019-03-01,2019-03-11,2
2019-03-12,2019,3,Março,Mar,12,Terça-Feira,Ter,2,2019-03,T1,2019-T1,11,2019-03-01,2019-03-11,3
2019-03-13,2019,3,Março,Mar,13,Quarta-Feira,Qua,3,2019-03,T1,2019-T1,11,2019-03-01,2019-03-11,4
2019-03-14,2019,3,Março,Mar,14,Quinta-Feira,Qui,4,2019-03,T1,2019-T1,11,2019-03-01,2019-03-11,5
2019-03-15,2019,3,Março,Mar,15,Sexta-Feira,Sex,5,2019-03,T1,2019-T1,11,2019-03-01,2019-03-11,6
2019-03-16,2019,3,Março,Mar,16,Sábado,Sab,6,2019-03,T1,2019-T1,11,2019-03-01,2019-03-11,7
2019-03-17,2019,3,Março,Mar,17,Domingo,Dom,7,2019-03,T1,2019-T1,11,2019-03-01,2019-03-11,1
2019-03-18,2019,3,Março,Mar,18,Segunda-Feira,Seg,1,2019-03,T1,2019-T1,12,2019-03-01,2019-03-18,2
2019-03-19,2019,3,Março,Mar,19,Terça-Feira,Ter,2,2019-03,T1,2019-T1,12,2019-03-01,2019-03-18,3
2019-03-20,2019,3,Março,Mar,20,Quarta-Feira,Qua,3,2019-03,T1,2019-T1,12,2019-03-01,2019-03-18,4
2019-03-21,2019,3,Março,Mar,21,Quinta-Feira,Qui,4,2019-03,T1,2019-T1,12,2019-03-01,2019-03-18,5
2019-03-22,2019,3,Março,Mar,22,Sexta-Feira,Sex,5,2019-03,T1,2019-T1,12,2019-03-01,2019-03-18,6
2019-03-23,2019,3,Março,Mar,23,Sábado,Sab,6,2019-03,T1,2019-T1,12,2019-03-01,2019-03-18,7
2019-03-24,2019,3,Março,Mar,24,Domingo,Dom,7,2019-03,T1,2019-T1,12,2019-03-01,2019-03-18,1
2019-03-25,2019,3,Março,Mar,25,Segunda-Feira,Seg,1,2019-03,T1,2019-T1,13,2019-03-01,2019-03-25,2
2019-03-26,2019,3,Março,Mar,26,Terça-Feira,Ter,2,2019-03,T1,2019-T1,13,2019-03-01,2019-03-25,3
2019-03-27,2019,3,Março,Mar,27,Quarta-Feira,Qua,3,2019-03,T1,2019-T1,13,2019-03-01,2019-03-25,4
2019-03-28,2019,3,Março,Mar,28,Quinta-Feira,Qui,4,2019-03,T1,2019-T1,13,2019-03-01,2019-03-25,5
2019-03-29,2019,3,Março,Mar,29,Sexta-Feira,Sex,5,2019-03,T1,2019-T1,13,2019-03-01,2019-03-25,6
2019-03-30,2019,3,Março,Mar,30,Sábado,Sab,6,2019-03,T1,2019-T1,13,2019-03-01,2019-03-25,7
2019-03-31,2019,3,Março,Mar,31,Domingo,Dom,7,2019-03,T1,2019-T1,13,2019-03-01,2019-03-25,1
2019-04-01,2019,4,Abril,Abr,1,Segunda-Feira,Seg,1,2019-04,T2,2019-T2,14,2019-04-01,2019-04-01,2
2019-04-02,2019,4,Abril,Abr,2,Terça-Feira,Ter,2,2019-04,T2,2019-T2,14,2019-04-01,2019-04-01,3
2019-04-03,2019,4,Abril,Abr,3,Quarta-Feira,Qua,3,2019-04,T2,2019-T2,14,2019-04-01,2019-04-01,4
2019-04-04,2019,4,Abril,Abr,4,Quinta-Feira,Qui,4,2019-04,T2,2019-T2,14,2019-04-01,2019-04-01,5
2019-04-05,2019,4,Abril,Abr,5,Sexta-Feira,Sex,5,2019-04,T2,2019-T2,14,2019-04-01,2019-04-01,6
2019-04-06,2019,4,Abril,Abr,6,Sábado,Sab,6,2019-04,T2,2019-T2,14,2019-04-01,2019-04-01,7
2019-04-07,2019,4,Abril,Abr,7,Domingo,Dom,7,2019-04,T2,2019-T2,14,2019-04-01,2019-04-01,1
2019-04-08,2019,4,Abril,Abr,8,Segunda-Feira,Seg,1,2019-04,T2,2019-T2,15,2019-04-01,2019-04-08,2
2019-04-09,2019,4,Abril,Abr,9,Terça-Feira,Ter,2,2019-04,T2,2019-T2,15,2019-04-01,2019-04-08,3
2019-04-10,2019,4,Abril,Abr,10,Quarta-Feira,Qua,3,2019-04,T2,2019-T2,15,2019-04-01,2019-04-08,4
2019-04-11,2019,4,Abril,Abr,11,Quinta-Feira,Qui,4,2019-04,T2,2019-T2,15,2019-04-01,2019-04-08,5
2019-04-12,2019,4,Abril,Abr,12,Sexta-Feira,Sex,5,2019-04,T2,2019-T2,15,2019-04-01,2019-04-08,6
2019-04-13,2019,4,Abril,Abr,13,Sábado,Sab,6,2019-04,T2,2019-T2,15,2019-04-01,2019-04-08,7
2019-04-14,2019,4,Abril,Abr,14,Domingo,Dom,7,2019-04,T2,2019-T2,15,2019-04-01,2019-04-08,1
2019-04-15,2019,4,Abril,Abr,15,Segunda-Feira,Seg,1,2019-04,T2,2019-T2,16,2019-04-01,2019-04-15,2
2019-04-16,2019,4,Abril,Abr,16,Terça-Feira,Ter,2,2019-04,T2,2019-T2,16,2019-04-01,2019-04-15,3
2019-04-17,2019,4,Abril,Abr,17,Quarta-Feira,Qua,3,2019-04,T2,2019-T2,16,2019-04-01,2019-04-15,4
2019-04-18,2019,4,Abril,Abr,18,Quinta-Feira,Qui,4,2019-04,T2,2019-T2,16,2019-04-01,2019-04-15,5
2019-04-19,2019,4,Abril,Abr,19,Sexta-Feira,Sex,5,2019-04,T2,2019-T2,16,2019-04-01,2019-04-15,6
2019-04-20,2019,4,Abril,Abr,20,Sábado,Sab,6,2019-04,T2,2019-T2,16,2019-04-01,2019-04-15,7
2019-04-21,2019,4,Abril,Abr,21,Domingo,Dom,7,2019-04,T2,2019-T2,16,2019-04-01,2019-04-15,1
2019-04-22,2019,4,Abril,Abr,22,Segunda-Feira,Seg,1,2019-04,T2,2019-T2,17,2019-04-01,2019-04-22,2
2019-04-23,2019,4,Abril,Abr,23,Terça-Feira,Ter,2,2019-04,T2,2019-T2,17,2019-04-01,2019-04-22,3
2019-04-24,2019,4,Abril,Abr,24,Quarta-Feira,Qua,3,2019-04,T2,2019-T2,17,2019-04-01,2019-04-22,4
2019-04-25,2019,4,Abril,Abr,25,Quinta-Feira,Qui,4,2019-04,T2,2019-T2,17,2019-04-01,2019-04-22,5
2019-04-26,2019,4,Abril,Abr,26,Sexta-Feira,Sex,5,2019-04,T2,2019-T2,17,2019-04-01,2019-04-22,6
2019-04-27,2019,4,Abril,Abr,27,Sábado,Sab,6,2019-04,T2,2019-T2,17,2019-04-01,2019-04-22,7
2019-04-28,2019,4,Abril,Abr,28,Domingo,Dom,7,2019-04,T2,2019-T2,17,2019-04-01,2019-04-22,1
2019-04-29,2019,4,Abril,Abr,29,Segunda-Feira,Seg,1,2019-04,T2,2019-T2,18,2019-04-01,2019-04-29,2
2019-04-30,2019,4,Abril,Abr,30,Terça-Feira,Ter,2,2019-04,T2,2019-T2,18,2019-04-01,2019-04-29,3
2019-05-01,2019,5,Maio,Mai,1,Quarta-Feira,Qua,3,2019-05,T2,2019-T2,18,2019-05-01,2019-04-29,4
2019-05-02,2019,5,Maio,Mai,2,Quinta-Feira,Qui,4,2019-05,T2,2019-T2,18,2019-05-01,2019-04-29,5
2019-05-03,2019,5,Maio,Mai,3,Sexta-Feira,Sex,5,2019-05,T2,2019-T2,18,2019-05-01,2019-04-29,6
2019-05-04,2019,5,Maio,Mai,4,Sábado,Sab,6,2019-05,T2,2019-T2,18,2019-05-01,2019-04-29,7
2019-05-05,2019,5,Maio,Mai,5,Domingo,Dom,7,2019-05,T2,2019-T2,18,2019-05-01,2019-04-29,1
2019-05-06,2019,5,Maio,Mai,6,Segunda-Feira,Seg,1,2019-05,T2,2019-T2,19,2019-05-01,2019-05-06,2
2019-05-07,2019,5,Maio,Mai,7,Terça-Feira,Ter,2,2019-05,T2,2019-T2,19,2019-05-01,2019-05-06,3
2019-05-08,2019,5,Maio,Mai,8,Quarta-Feira,Qua,3,2019-05,T2,2019-T2,19,2019-05-01,2019-05-06,4
2019-05-09,2019,5,Maio,Mai,9,Quinta-Feira,Qui,4,2019-05,T2,2019-T2,19,2019-05-01,2019-05-06,5
2019-05-10,2019,5,Maio,Mai,10,Sexta-Feira,Sex,5,2019-05,T2,2019-T2,19,2019-05-01,2019-05-06,6
2019-05-11,2019,5,Maio,Mai,11,Sábado,Sab,6,2019-05,T2,2019-T2,19,2019-05-01,2019-05-06,7
2019-05-12,2019,5,Maio,Mai,12,Domingo,Dom,7,2019-05,T2,2019-T2,19,2019-05-01,2019-05-06,1
2019-05-13,2019,5,Maio,Mai,13,Segunda-Feira,Seg,1,2019-05,T2,2019-T2,20,2019-05-01,2019-05-13,2
2019-05-14,2019,5,Maio,Mai,14,Terça-Feira,Ter,2,2019-05,T2,2019-T2,20,2019-05-01,2019-05-13,3
2019-05-15,2019,5,Maio,Mai,15,Quarta-Feira,Qua,3,2019-05,T2,2019-T2,20,2019-05-01,2019-05-13,4
2019-05-16,2019,5,Maio,Mai,16,Quinta-Feira,Qui,4,2019-05,T2,2019-T2,20,2019-05-01,2019-05-13,5
2019-05-17,2019,5,Maio,Mai,17,Sexta-Feira,Sex,5,2019-05,T2,2019-T2,20,2019-05-01,2019-05-13,6
2019-05-18,2019,5,Maio,Mai,18,Sábado,Sab,6,2019-05,T2,2019-T2,20,2019-05-01,2019-05-13,7
2019-05-19,2019,5,Maio,Mai,19,Domingo,Dom,7,2019-05,T2,2019-T2,20,2019-05-01,2019-05-13,1
2019-05-20,2019,5,Maio,Mai,20,Segunda-Feira,Seg,1,2019-05,T2,2019-T2,21,2019-05-01,2019-05-20,2
2019-05-21,2019,5,Maio,Mai,21,Terça-Feira,Ter,2,2019-05,T2,2019-T2,21,2019-05-01,2019-05-20,3
2019-05-22,2019,5,Maio,Mai,22,Quarta-Feira,Qua,3,2019-05,T2,2019-T2,21,2019-05-01,2019-05-20,4
2019-05-23,2019,5,Maio,Mai,23,Quinta-Feira,Qui,4,2019-05,T2,2019-T2,21,2019-05-01,2019-05-20,5
2019-05-24,2019,5,Maio,Mai,24,Sexta-Feira,Sex,5,2019-05,T2,2019-T2,21,2019-05-01,2019-05-20,6
2019-05-25,2019,5,Maio,Mai,25,Sábado,Sab,6,2019-05,T2,2019-T2,21,2019-05-01,2019-05-20,7
2019-05-26,2019,5,Maio,Mai,26,Domingo,Dom,7,2019-05,T2,2019-T2,21,2019-05-01,2019-05-20,1
2019-05-27,2019,5,Maio,Mai,27,Segunda-Feira,Seg,1,2019-05,T2,2019-T2,22,2019-05-01,2019-05-27,2
